"tweet_id","in_reply_to_status_id","in_reply_to_user_id","timestamp","source","text","retweeted_status_id","retweeted_status_user_id","retweeted_status_timestamp","expanded_urls"
"567318843626766336","","","2015-02-16 13:45:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Is, is like an event listener.  It adds components to an entity, if a component exists globally or locally.  #gamedev http://t.co/sE5QxuLASP","","","","http://twitter.com/james_a_forbes/status/567318843626766336/photo/1"
"567317798360084480","","","2015-02-16 13:41:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just abstracted away the most repetitive aspect of my ECS:  Reacting to the presence of components on yourself or globally.  

#gamdev","","","",""
"567278448540803072","","","2015-02-16 11:04:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Just had a crazy idea to make my ECS even more data driven.  So much repetitive systems will be removed!  #gamedev","","","",""
"567259772991188992","","","2015-02-16 09:50:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ZoeAppleseed: Finished this piece last night 🌿☕️ #art #etsy #drawing #illustration #artstudio http://t.co/3iKsnoe737","567153578318364673","2268581455","2015-02-16 02:48:44 +0000","http://twitter.com/ZoeAppleseed/status/567153578318364673/photo/1,http://twitter.com/ZoeAppleseed/status/567153578318364673/photo/1"
"567224967326990336","","","2015-02-16 07:32:25 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jsfx, jsfx, jsfx https://t.co/Ok2qHZZMJJ 
The days of including bfxr sound files in my games are OVER! #gamedev","","","","https://github.com/egonelbre/jsfx"
"567097825654079488","","","2015-02-15 23:07:12 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @AnnaPawlicka: Quick guide to learning Java:

Step 1: Reconsider.","567097468123643904","384534865","2015-02-15 23:05:47 +0000",""
"567097219262582785","","","2015-02-15 23:04:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","And really its not actually the past.  It is data.  Data you can edit, and merge and that opens up so many possibilities.  #gamedev","","","",""
"567096157382246401","","","2015-02-15 23:00:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You _could_ put different out of sequence saves into nested saves.  Creating tunnels through time.  You can also edit the past. #gamdev","","","",""
"567094815947378689","","","2015-02-15 22:55:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","You have to manually attach the save to the copy of the past.  
You can't take a photograph of the photograph you are taking.
#gamedev","","","",""
"567094403710201856","","","2015-02-15 22:53:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Implementing save games as just another component attached to an entity...
When you load, the save is no longer there.
#gamedev","","","",""
"566921496711282689","","","2015-02-15 11:26:32 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sound is going to be a killer.  Sound is so bad in HTML5.","","","",""
"566919974329937921","566919623170195456","16025792","2015-02-15 11:20:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Pentadact Q to quicksave, R to quickload","","","",""
"566919623170195456","","","2015-02-15 11:19:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Still plodding with my JS port of @pentadact's tutorial.
http://t.co/X8DpOmkWVq

A tagged release for each episode:
https://t.co/CTZetLiHFA","","","","http://james-forbes.com/tomFrancisTutorial/,https://github.com/JAForbes/tomFrancisTutorial/tags"
"566894248037842944","","","2015-02-15 09:38:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Kind of disappointed that my camera code worked instantly.","","","",""
"566564504037646336","566563853660467200","16025792","2015-02-14 11:47:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Random bullet (size, speed, spawn) http://t.co/hCzDjLO6KF","","","","http://twitter.com/james_a_forbes/status/566564504037646336/photo/1"
"566563853660467200","","","2015-02-14 11:45:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm coding a long (in JS) to @Pentadact 's excellent game maker tutorial: 
https://t.co/dzJSNDR4xG http://t.co/UEjoxoVgD6","","","","https://www.youtube.com/watch?v=DN6dZWXUEzA,http://twitter.com/james_a_forbes/status/566563853660467200/photo/1"
"566536693822418945","","5867722","2015-02-14 09:57:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Pentadact Just wanted to thank you for the awesome tutorial series.  I am a programmer, but I find I learn a lot from your approach.","","","",""
"566503098428821506","","","2015-02-14 07:43:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pixel art?

;['','moz','ms','webkit'].map(function(prefix){
   con[prefix+""ImageSmoothingEnabled""] = false
})","","","",""
"566443874726334465","566443683663196163","14272162","2015-02-14 03:48:38 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton no problem!","","","",""
"566443229722079235","566440916131409920","14272162","2015-02-14 03:46:04 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Oh my mistake.  No it's a Ramdaism as far as I know.","","","",""
"566439612524929024","566414709914484736","14272162","2015-02-14 03:31:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton http://t.co/TuOJcfPy8a","","","","http://ramdajs.com/docs/#useWith"
"566404024962805760","566403837523525632","14272162","2015-02-14 01:10:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton That's true.  And useful.  But doesn't solve the problem.","","","",""
"566402434566594560","566402282955096064","16025792","2015-02-14 01:03:58 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Otherwise I'll find myself doing the same chains, over and over.","","","",""
"566402282955096064","566401668871233539","14272162","2015-02-14 01:03:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton But how do you compose a chain?  Lazy eval is great.  But I'd rather _.compose to be lazy.","","","",""
"566401190678642688","566400714427998209","14272162","2015-02-14 00:59:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Yeah it's great.  Immediately feel lost without math and logic functions and converge and useWith.  But really happy about this.","","","",""
"566398629846319105","566398315244183552","14272162","2015-02-14 00:48:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Alright, I'll hold off until then.  How about equivalent point free functions like converge, useWith are they in the pipleine?","","","",""
"566397984242278403","566397360452820992","14272162","2015-02-14 00:46:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Is it possible to just construct it via a function with the modern build already included?","","","",""
"566396471621079040","566395332154499074","16025792","2015-02-14 00:40:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton How do you use it in the browser?  Do I need to use lodash-cli?","","","",""
"566395811932561409","566395332154499074","16025792","2015-02-14 00:37:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton Why does it depend on lodash-compat?","","","",""
"566395332154499074","566387561757540354","14272162","2015-02-14 00:35:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jdalton I'll try it out","","","",""
"566379427752194048","","","2015-02-13 23:32:33 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Did you know environment variables work in start search http://t.co/jwvEsJfJlo","","","","http://twitter.com/james_a_forbes/status/566379427752194048/photo/1"
"566378253829406720","566377936123473920","396627950","2015-02-13 23:27:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Ben_Poulson Yeah I know, I was just saying that in a previous tweet.  That is great once you turn it off.","","","",""
"566377963105423361","","","2015-02-13 23:26:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm also pretty impressed with Spotlight on Yosemite.  Actually keyboard navigable, and let's you dive into subdirectories.","","","",""
"566377679826350080","","","2015-02-13 23:25:36 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","On Ubuntu, your searching for IronMan.txt, and it forces you to wait, so you can see Ironing boards and Iron supplements on Amazon.","","","",""
"566377277919727617","","","2015-02-13 23:24:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I rarely use it, but it is never a hindrance.","","","",""
"566377208646610944","","","2015-02-13 23:23:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Windows 8 start search is fantastic for me.  Because it is asynchronously fetching, it doesn't slow me down in local searches.","","","",""
"566376994720346114","","","2015-02-13 23:22:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also, Ubuntu is really nice once you disable a lot of the online search stuff.  
It slows it down so much, and it is never relevant.","","","",""
"566376517731504128","","","2015-02-13 23:20:59 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","That said, our batch file was very pretty.","","","",""
"566376427042246657","","","2015-02-13 23:20:37 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Makefiles are amazing.  I love lazy evaluated terminal calls.  I wish I had used them at an old job instead of batch files.","","","",""
"565671880733249537","","","2015-02-12 00:41:00 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @infinite_ammo: It's hilarious to see people self-identify as ""consumers"" as if there's some honour associated with that label.","565609840769527808","15938093","2015-02-11 20:34:29 +0000",""
"565669776635482112","","","2015-02-12 00:32:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Way to go Node and IO for picking the most generic names for your products
#js","","","",""
"565475443860865025","","","2015-02-11 11:40:26 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @headius: Biggest takeaway for me about Apple's new Swift language is that I was right all along about Objective-C being terrible.","474376213197099008","9989362","2014-06-05 02:24:37 +0000",""
"565469263327428608","","","2015-02-11 11:15:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I am now going through my feed and unfollowing a lot of guys.  But I will _never_ unfollow @PHIL_FISH","","","",""
"565468582231175168","","","2015-02-11 11:13:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tallied males to females in my feed.  186 males, 33 female, 2 transsexual (that I know of)

Really ashamed of this.","","","",""
"565379388133629953","","26995629","2015-02-11 05:18:45 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Tojiro I thought I was alone dislikng all these custom Vector implementations everywhere! But I just saw your slides.  Thankyou!","","","",""
"565310818599047169","","","2015-02-11 00:46:16 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ZoeAppleseed: New finished piece ""connected"" #drawing #art #artstudio #originalart http://t.co/6VEb2kRKyg","565283438308392960","2268581455","2015-02-10 22:57:28 +0000","http://twitter.com/ZoeAppleseed/status/565283438308392960/photo/1,http://twitter.com/ZoeAppleseed/status/565283438308392960/photo/1"
"565163853785202688","","","2015-02-10 15:02:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I'm quite happy with the result.  Now I can sleep :)","","","",""
"565162620605329412","","","2015-02-10 14:57:23 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","In reality, you are using React or Mithril to do dom diffing, so only a minimal changeset is painted.

Just like Flash's redraw regions.","","","",""
"565162281344847872","","","2015-02-10 14:56:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The idea is your site is not event based.  You have a draw loop.  You do everything there as if it was canvas.  https://t.co/22tiUb4n0y","","","","https://github.com/JAForbes/JAForbes.github.io/blob/8e3b31c241d61146122b568f3fedd55444b58545/app.js"
"565128982027186176","565128764179218432","16025792","2015-02-10 12:43:43 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@james_a_forbes No document.ready handers, no callback or any of that nonsense!","","","",""
"565128764179218432","","","2015-02-10 12:42:51 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","This is revolutionary for me. 
Rendering on requestAnimationFrame, with only a single paint!
#mithril #js #javascript http://t.co/lYAWZhgVy5","","","","http://twitter.com/james_a_forbes/status/565128764179218432/photo/1"
"565111316814114816","","","2015-02-10 11:33:31 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @n0stranger: @coleott @vaughnpinpin you could draw trees for a year but maybe it'll take drawing clouds to get better at drawing trees","565086302098305025","33990597","2015-02-10 09:54:07 +0000",""
"565102293649862657","","","2015-02-10 10:57:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Can you guys tell me occasions where you were really close to being point free with #ramda, but one function got in the way?","","","",""
"565075722985680897","","","2015-02-10 09:12:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ZoeAppleseed: Something I've been working on today ☕️ #art #wip #drawing #pencil #originalart http://t.co/pdVni2kTAK","564970066123296768","2268581455","2015-02-10 02:12:15 +0000","http://twitter.com/ZoeAppleseed/status/564970066123296768/photo/1,http://twitter.com/ZoeAppleseed/status/564970066123296768/photo/1"
"564910757574230016","","","2015-02-09 22:16:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @racecarbrown: this could save the internet. http://t.co/xm4Vwi89Uh","564862569513381888","27929573","2015-02-09 19:05:05 +0000","http://twitter.com/racecarbrown/status/564862569513381888/photo/1,http://twitter.com/racecarbrown/status/564862569513381888/photo/1"
"564900766775648256","564900413611061248","16025792","2015-02-09 21:36:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@james_a_forbes Players tend to like the _idea_ of ammo, more in a narrative than a practical sense.  Abstraction infringes upon narrative.","","","",""
"564900413611061248","564900187429036032","16025792","2015-02-09 21:35:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@james_a_forbes The game designer is making the game more beautiful by simplifying the ruleset.  But simplification leads to abstraction.","","","",""
"564900187429036032","","","2015-02-09 21:34:34 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Game designer removes ammo for weapons where running out of ammo was impossible.  Players react: http://t.co/Gm2c3MNZEz

#gamedev","","","","http://fractalsoftworks.com/forum/index.php?topic=8810.0"
"564733057253384194","564714058176532480","453550187","2015-02-09 10:30:27 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@FatFractal @jimmypaulin Thanks guys!  I'll definitely take you up on that.","","","",""
"564610399295635456","","","2015-02-09 02:23:03 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Also @natduca is hilarious in that talk.","","","",""
"564609219265970176","564608945373720576","16025792","2015-02-09 02:18:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@james_a_forbes @henry_dawson Now I know why translateX &gt; left.","","","",""
"564608945373720576","","","2015-02-09 02:17:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Here is an amazing talk on avoiding repainting, and analysing performance using chrome dev tools.

http://t.co/fZ4qy165NN","","","","http://2013.cssconf.com/talk-duca-wiltzius.html"
"564571499496214530","564571319208263680","16025792","2015-02-08 23:48:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cmuratori Just looking at https://t.co/59Ot18XsIq and I don't see it as a dependency.","","","","https://www.npmjs.com/package/docpad"
"564571319208263680","564570417114140672","26452299","2015-02-08 23:47:46 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cmuratori Arggh that's a pain.  Why is coffeescript a dep?

npm install coffee-script -g doesn't work?","","","",""
"564566304900648960","564564608275316736","26452299","2015-02-08 23:27:50 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cmuratori Do tell...","","","",""
"564564417992343552","","","2015-02-08 23:20:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Reading this article on drawing with CSS by @lynnandtonic https://t.co/gpnGp6JEJd

Reminds me of that ""How to draw an owl"" joke.","","","","https://hacks.mozilla.org/2014/09/single-div-drawings-with-css/"
"564557683445886980","564528992233865216","26452299","2015-02-08 22:53:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cmuratori @mattdacornell @locust9 Mammals suck.","","","",""
"564553960636178432","564535025563996160","26452299","2015-02-08 22:38:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@cmuratori But once Node was installed.  What was your experience of npm?","","","",""
"564436325151940608","564435809999155201","16025792","2015-02-08 14:51:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@james_a_forbes Looks like there are some workarounds.  But ultimately this is a waste of time, caused by Google's lawyers.","","","",""
"564435809999155201","","","2015-02-08 14:49:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I wanted to install Firefox mobile, to test my page. I got the emulator to work. But there is no marketplace.  So I can't install Firefox...","","","",""
"564432536198057984","","","2015-02-08 14:36:17 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I should really be asleep, but... http://t.co/lPj6zqTL3j","","","","http://twitter.com/james_a_forbes/status/564432536198057984/photo/1"
"564428414107402240","","2896395513","2015-02-08 14:19:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@wordnuvola #wordcloud","","","",""
"564426735890886656","","","2015-02-08 14:13:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I was kind of sceptical of the quality of a lot of Linux apps.  But the past week has been a real eye opener.","","","",""
"564425894433792001","","","2015-02-08 14:09:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Installing the Android emulator to test my website.  Every time I see ""jar"" my heart sinks: more Java on my beautiful machine.","","","",""
"564418596294504448","564412537257873409","17950990","2015-02-08 13:40:54 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aredridel Cheers :).
Alas, I don't have an Android device to reproduce this.  I'm downloading the emulator though, so fingers crossed.","","","",""
"564412311427751936","564411031683096576","17950990","2015-02-08 13:15:55 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aredridel I'm a bit out of touch.   Is that Firefox OS?  Or Firefox on Android?  Or something else?","","","",""
"564410968256421888","564398901814632449","17950990","2015-02-08 13:10:35 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@aredridel Oh!  Thank you so much.  I wonder why, I'll do some research and fix that :). Maybe I used innerText or something","","","",""
"564380935437578240","","","2015-02-08 11:11:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Does #ramda look interesting to you? Yet most of the examples you read are a bit high concept? http://t.co/uC6zPn11yM

#js #javascript #fp","","","","http://james-forbes.com/#!posts/ramdaScrape"
"564376507238211585","","","2015-02-08 10:53:39 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hydrogen is an amazing Drum machine!  http://t.co/BHvQOM3Vgo 

I just made this:
http://t.co/NuAVGGqVTE","","","","http://www.hydrogen-music.org/hcms/,http://babyx.github.io/Mixes/Drums.wav"
"564300146259668992","","","2015-02-08 05:50:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","With great reverb comes great responsibility.","","","",""
"564300058217037824","","","2015-02-08 05:49:52 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Trying every effect in Audacity to smooth some frequencies.  Seems some subtle reverb does the job.  Now I know why it is so overused.","","","",""
"564284335176429568","","","2015-02-08 04:47:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Noise removal is magical!  #audacity","","","",""
"564272465354829824","","","2015-02-08 04:00:14 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bdrinkwater: #ImStickingWithTony because he really knows his arse from his elbow. http://t.co/a777b7x3VT","563992746533208066","16596078","2015-02-07 09:28:43 +0000","http://twitter.com/bdrinkwater/status/563992746533208066/photo/1,http://twitter.com/bdrinkwater/status/563992746533208066/photo/1"
"564271586128035840","","","2015-02-08 03:56:44 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ImStickingWithTony because you idiots voted for him, you get to deal with the consequences.","","","",""
"564270997117739008","","","2015-02-08 03:54:24 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","#ImStickingWithTony because it gives me reasons to travel overseas.","","","",""
"564216760606285824","","","2015-02-08 00:18:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gonna try to use git with audacity.  Hope the .au files don't completely change whenever I make a minor edit.","","","",""
"564213505067204609","","","2015-02-08 00:05:56 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I think avoiding elaborate, manual file system stuff is what makes understanding programming so satisfying.
https://t.co/e2g1ni5xMJ","","","","https://gist.github.com/JAForbes/d9411eb37adbcc4d6dde"
"564204046869729280","564174984495382528","183346992","2015-02-07 23:28:21 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@gar1t Stockholm Syndrome","","","",""
"564203025099546624","","","2015-02-07 23:24:18 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Path.parse is sooo handy http://t.co/bBsD0O0gf3","","","","http://nodejs.org/api/path.html#path_path_parse_pathstring"
"564202508617134080","","","2015-02-07 23:22:15 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I really like the file system API in node.","","","",""
"564197759847120896","","","2015-02-07 23:03:22 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Your boyfriend is on Netflix @ZoeAppleseed","","","",""
"564029062473990144","","","2015-02-07 11:53:02 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ZoeAppleseed: I have discovered rose turkish delight...","564004482795589632","2268581455","2015-02-07 10:15:22 +0000",""
"563990667349598208","","","2015-02-07 09:20:28 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Back on the home recording band wagon!","","","",""
"563930852946493442","563833619589136385","41573353","2015-02-07 05:22:47 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@Gonzih @swannodette Are there any write ups on how to set it up?  I've not used figwheel or cljs before.","","","",""
"563929957240287232","563851908113117184","16025792","2015-02-07 05:19:13 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JimBombony A favourite is not a yes, but it's very nice.  Very very nice.","","","",""
"563902929912881154","","","2015-02-07 03:31:49 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VM's are my new favourite thing.  Yesterday, @JohnRForbes remoted into my Ubuntu VM, and we pair programmed.","","","",""
"563867477067567105","","","2015-02-07 01:10:57 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @DrFleece: President Obama meeting with the hyper-advance sentient colour clusters of Omicron Prime. http://t.co/QaJIEGcYUz","560304476330811392","2279771197","2015-01-28 05:12:51 +0000","http://twitter.com/DrFleece/status/560304476330811392/photo/1,http://twitter.com/DrFleece/status/560304476330811392/photo/1"
"563866524880863232","","","2015-02-07 01:07:10 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @PIXELATEDCROWN: trying to identify a bird I keep hearing http://t.co/xFEBZWmhDp","563661992188452864","295873935","2015-02-06 11:34:25 +0000","http://twitter.com/PIXELATEDCROWN/status/563661992188452864/photo/1,http://twitter.com/PIXELATEDCROWN/status/563661992188452864/photo/1"
"563866400251330561","","","2015-02-07 01:06:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @ZoeAppleseed: Untitled. Pencil and pen, 2015. #TwitterFirstFriday #drawing #art http://t.co/rNCt59E2I6","563667462571319297","2268581455","2015-02-06 11:56:10 +0000","http://twitter.com/ZoeAppleseed/status/563667462571319297/photo/1,http://twitter.com/ZoeAppleseed/status/563667462571319297/photo/1"
"563863378708279296","","","2015-02-07 00:54:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @winnersusedrugs: amen http://t.co/DaqnEjn6Ha","563517047875719168","16140650","2015-02-06 01:58:28 +0000","http://twitter.com/winnersusedrugs/status/563517047875719168/photo/1,http://twitter.com/winnersusedrugs/status/563517047875719168/photo/1"
"563859388398460928","563780447587815425","376807850","2015-02-07 00:38:48 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@ra I was writing something like this too!  Yours does run way faster than mine though.","","","",""
"563851908113117184","","2722735104","2015-02-07 00:09:05 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@JimBombony Can you learn the Drums to Fresh Tendrils?  I figured out how to play it without needing a bass.","","","",""
"563619530165862400","563602087310020608","35014165","2015-02-06 08:45:42 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","@jimmypaulin @FatFractal Sure thing!  Thank you!","","","",""
"563619020419510272","","","2015-02-06 08:43:40 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I just got http://t.co/bPtFVbowlT to run on iPhone 3GS and WP7!  Why?  absolutely no reason at all.  At all.","","","","http://james-forbes.com/"
"563481703771938816","","","2015-02-05 23:38:01 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","I tried Crossy Road, it was all like ""You got a free gift!  You got a free gift!""  And I could't handle it!","","","",""
"563480410349264896","","","2015-02-05 23:32:53 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @davidsurman: Reading Guston #painting http://t.co/ohsMKhGbZC","563274847451508737","322551357","2015-02-05 09:56:03 +0000","http://twitter.com/davidsurman/status/563274847451508737/photo/1,http://twitter.com/davidsurman/status/563274847451508737/photo/1"
"563477252373897217","","","2015-02-05 23:20:20 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hey @jimmypaulin, mind if I ask how you handled authentication in Trappy Tombs with @FatFractal?","","","",""
"563476712113983490","","","2015-02-05 23:18:11 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @burstofbeaden: ran out of english muffins so i'm just putting peanut butter on english muffin-sized things i find around the house.","563410335994880000","64783035","2015-02-05 18:54:26 +0000",""
"563476536464928768","","","2015-02-05 23:17:29 +0000","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @Lubchansky: who else likes money http://t.co/fL5ROLljzI http://t.co/IKwJvHPNKj","563408196766027777","119561017","2015-02-05 18:45:56 +0000","http://www.listen-tome.com/whats-mine-is-yours/,http://twitter.com/Lubchansky/status/563408196766027777/photo/1,http://www.listen-tome.com/whats-mine-is-yours/,http://twitter.com/Lubchansky/status/563408196766027777/photo/1"
